1,26368
2,18148
3,32245
4,23858
5,24696
6,7784
7,13965
8,21881
8,11366
8,18897
8,27987
8,40059
8,12840
9,24853
10,4188
11,14769
11,13161
11,21461
12,35080
12,25159
12,25200
12,8285
12,21461
13,13442
14,10468
14,21461
15,9305
16,16902
17,12870
17,22050
17,31194
17,13477
18,25981
18,24752
18,25080
19,16156
20,38668
20,24080
21,26099
22,3346
22,3397
22,4264
22,5042
22,5246
22,5540
22,6422
22,8530
22,8642
22,10603
22,11846
22,13712
22,13837
22,14072
22,14418
22,14764
22,14844
22,14942
22,15118
22,16367
22,16510
22,16839
22,16934
22,17096
22,18914
22,20140
22,20295
22,20391
22,21752
22,21802
22,22297
22,22828
22,23038
22,23858
22,23902
22,24068
22,24165
22,24551
22,24708
22,24897
22,25642
22,25750
22,25789
22,25834
22,25898
22,26150
22,26178
22,26484
22,26518
22,26546
22,26555
22,26658
22,26670
22,26674
22,26696
22,26721
22,26736
22,26869
22,26914
22,26992
22,27024
22,27061
22,27109
22,27149
22,27162
22,27193
22,27264
22,27354
22,27412
22,27426
22,27442
22,27514
22,27616
22,38057
22,15023
22,29008
22,24130
22,6722
22,25400
22,18697
22,26215
22,21574
22,28557
22,23513
22,28680
22,20743
22,7711
22,6932
22,14294
22,26108
22,32142
22,8055
22,27647
22,37112
22,15312
22,21783
22,40039
22,24143
22,8026
22,27977
22,28067
22,25504
22,7068
22,19523
22,25829
22,27646
22,17098
22,35489
22,26194
22,9860
22,25492
22,14890
22,15919
22,39130
22,19204
22,24820
22,15106
22,12902
22,25760
22,14528
22,9604
22,15327
22,10692
22,27893
22,13537
22,24318
22,20978
22,14067
22,22789
22,29317
22,26118
22,21738
22,36057
22,29795
22,24075
22,14529
22,12886
22,24229
22,23160
22,24325
22,25244
22,21977
22,6174
22,20409
22,22255
22,25721
22,17891
22,7398
22,31238
22,5814
22,32432
22,24291
22,12938
22,25524
22,12620
22,27213
22,29663
22,15485
22,23134
22,20689
22,25290
22,34349
22,2887
22,31422
22,15959
22,25562
22,23652
22,26175
22,22849
22,40244
22,12568
22,22777
22,9999
22,21704
22,23665
22,29335
22,27221
22,26099
22,29990
22,7410
22,20442
22,24905
22,32759
22,32150
22,25672
22,7979
22,4296
22,31390
22,21872
22,25257
22,16824
22,34910
22,28058
22,16529
22,20820
22,39797
22,38115
