1,26368
2,11300
3,39122
4,21461
5,16849
6,25777
7,21611
8,21461
8,27708
8,17792
8,22783
8,19875
8,15931
9,27923
10,23303
11,18781
11,22669
11,22291
12,21461
12,19047
12,6442
12,38628
12,25484
13,22136
14,35623
14,11312
15,14067
16,25633
17,21461
17,35551
17,34343
17,23334
18,8579
18,26921
18,29733
19,25589
20,21461
20,6646
21,14067
22,1204
22,1235
22,1533
22,1551
22,1884
22,3564
22,4065
22,4711
22,5130
22,5250
22,5816
22,5886
22,8586
22,9658
22,10737
22,10827
22,12486
22,13125
22,13260
22,14594
22,14656
22,15111
22,15577
22,15595
22,17818
22,18010
22,18055
22,18729
22,19057
22,19197
22,19459
22,19524
22,20625
22,20759
22,20946
22,20961
22,21047
22,21461
22,21629
22,21784
22,21911
22,22059
22,22174
22,22808
22,22876
22,22881
22,23570
22,23779
22,24138
22,24403
22,25100
22,25637
22,25726
22,25910
22,26142
22,26516
22,26674
22,26711
22,26871
22,26881
22,26955
22,27045
22,27079
22,27127
22,27239
22,27357
22,27402
22,27548
22,27595
22,27600
22,9950
22,13001
22,24002
22,31764
22,25330
22,32694
22,25364
22,25843
22,25804
22,18244
22,39213
22,8584
22,21660
22,26193
22,16833
22,23436
22,21961
22,24483
22,3251
22,25531
22,29990
22,14068
22,21787
22,18855
22,12360
22,36521
22,16059
22,30529
22,10087
22,18750
22,21454
22,3346
22,5083
22,20409
22,9031
22,24583
22,25999
22,37710
22,24207
22,11783
22,19970
22,29185
22,30500
22,30407
22,25470
22,12818
22,25322
22,24298
22,13030
22,39109
22,25498
22,2954
22,22597
22,28333
22,30357
22,26233
22,26229
22,32656
22,27546
22,39914
22,21597
22,22542
22,26114
22,11117
22,12568
22,14465
22,4800
22,7784
22,22239
22,17828
22,37440
22,23934
22,25311
22,14093
22,6761
22,11372
22,12666
22,15691
22,19634
22,21633
22,24408
22,37482
22,37219
22,25113
22,24590
22,21734
22,31573
22,14417
22,7270
22,23186
22,22911
22,10556
22,29816
22,16811
22,18119
22,28782
22,12518
22,11851
22,26102
22,21572
22,17707
22,15119
22,20937
22,24696
22,12925
22,36102
22,22117
22,16497
22,25849
22,24731
22,18470
22,15668
22,21922
22,9928
22,25732
22,33638
22,27354
22,31722
22,30118
22,27310
22,14543
22,15444
22,7367
22,32682
22,14375
22,19905
22,28564
22,15711
22,16324
22,32777
22,19932
22,29861
22,23625
22,39938
22,3279
22,21119
22,21604
22,24581
22,17278
22,18045
22,32587
22,19751
22,7025
22,23344
22,22621
22,23790
22,31293
22,15716
22,14404
22,25580
22,25387
22,23010
22,15452
22,14999
22,24643
22,23817
22,11538
22,15029
22,18359
22,10943
22,23296
22,3198
22,10898
22,6163
22,20217
22,11830
22,29782
22,25566
22,26027
22,24040
22,20663
22,32163
22,17306
22,27471
22,14752
22,29379
22,10350
22,20923
22,25372
22,25448
22,20727
22,24895
22,36317
22,2904
22,22933
22,26077
22,20472
22,18367
22,16611
22,15289
22,35389
22,10001
22,23250
22,25260
22,27916
22,5413
22,26089
22,29264
22,12576
22,27567
22,22966
22,15218
22,24584
22,8042
22,24907
22,11565
22,18596
22,25702
22,18980
22,24543
22,21820
22,13516
22,25742
22,24292
22,33475
22,15185
22,4734
22,22868
22,37436
22,25976
22,19841
22,21705
22,7349
22,11745
22,6609
22,33458
22,11513
22,32788
22,7325
22,26198
22,22181
22,36781
22,31665
22,15035
22,27466
22,32113
22,15309
22,21976
22,24494
22,10302
22,25362
22,28269
22,29521
22,17501
22,21881
22,20911
22,35799
22,29445
22,17697
22,23285
22,25527
22,1509
22,2777
22,11144
22,39656
22,19419
22,4178
22,16321
22,38108
22,15860
22,8564
22,11626
22,14470
22,25747
22,16875
22,18897
22,27943
22,25676
22,21570
22,33686
22,25055
22,31731
22,23813
22,36741
22,13268
22,20974
22,34030
22,14144
22,23294
22,8648
22,3262
22,24355
22,9987
22,40291
22,23038
22,31815
22,22435
22,20869
22,17926
22,6568
22,27448
22,26039
22,24540
22,25069
22,35830
22,23511
22,25473
22,18974
22,17210
22,20748
22,8999
22,20434
22,22183
22,26051
22,12664
22,14416
22,27103
22,33515
22,37981
22,4894
22,33189
22,12546
22,31301
22,15211
22,16231
22,32665
22,15065
22,18494
22,27338
22,12674
22,25061
22,19929
22,19675
22,3396
22,8985
22,4655
22,7106
22,17588
22,7445
22,23654
22,5146
22,13085
22,1358
22,37108
22,14849
22,18609
22,22615
22,28545
22,35378
22,36277
22,8183
22,24123
22,13594
22,12278
22,39896
22,22872
22,17891
22,27061
22,23864
22,14975
22,6637
22,15404
22,25086
22,21024
22,23690
22,23777
22,23173
22,33201
22,25368
22,3800
22,23756
22,20505
22,7711
22,13588
22,12864
22,13020
22,23630
22,24004
22,8052
22,24829
22,30977
22,20672
